Conformation, LigandName, Frame, AD_BindingEnergy,VN_BindingEnergy, Average_Energy
out-namd-complex-ad50,ad50,frame113,0.17,0.0,0.085
out-namd-complex-ad50,ad50,frame135,0.04,-0.20941,-0.085
out-namd-complex-ad50,ad50,frame172,0.22,-0.0294,0.095
out-namd-complex-ad50,ad50,frame173,0.23,-0.02676,0.102
out-namd-complex-ad50,ad50,frame108,0.17,0.0,0.085
out-namd-complex-ad50,ad50,frame70,0.36,-0.03345,0.163
out-namd-complex-ad50,ad50,frame149,0.19,-0.00307,0.093
out-namd-complex-ad50,ad50,frame185,0.22,-0.01992,0.1
out-namd-complex-ad50,ad50,frame61,0.18,-0.10572,0.037
out-namd-complex-ad50,ad50,frame18,-5.22,-3.86834,-4.544
out-namd-complex-ad50,ad50,frame184,0.13,0.0,0.065
out-namd-complex-ad50,ad50,frame46,-1.8,-1.83651,-1.818
out-namd-complex-ad50,ad50,frame51,-0.35,-0.76525,-0.558
out-namd-complex-ad50,ad50,frame147,0.18,-0.01488,0.083
out-namd-complex-ad50,ad50,frame144,0.17,0.0,0.085
out-namd-complex-ad50,ad50,frame93,0.29,-0.01324,0.138
out-namd-complex-ad50,ad50,frame82,0.22,-0.04066,0.09
out-namd-complex-ad50,ad50,frame94,0.19,0.0,0.095
out-namd-complex-ad50,ad50,frame146,0.19,0.0,0.095
out-namd-complex-ad50,ad50,frame76,0.22,0.0,0.11
out-namd-complex-ad50,ad50,frame197,0.23,-0.01733,0.106
out-namd-complex-ad50,ad50,frame31,-4.59,-4.31119,-4.451
out-namd-complex-ad50,ad50,frame157,0.24,0.0,0.12
out-namd-complex-ad50,ad50,frame92,0.38,0.0,0.19
out-namd-complex-ad50,ad50,frame186,0.18,-0.03533,0.072
out-namd-complex-ad50,ad50,frame75,0.27,-0.06076,0.105
out-namd-complex-ad50,ad50,frame77,0.17,0.0,0.085
out-namd-complex-ad50,ad50,frame103,0.19,-0.04631,0.072
out-namd-complex-ad50,ad50,frame125,0.14,0.0,0.07
out-namd-complex-ad50,ad50,frame136,0.21,-0.03145,0.089
out-namd-complex-ad50,ad50,frame140,0.2,-0.03545,0.082
out-namd-complex-ad50,ad50,frame80,0.18,0.0,0.09
out-namd-complex-ad50,ad50,frame02,-4.77,-4.3806,-4.575
out-namd-complex-ad50,ad50,frame29,-4.42,-3.92341,-4.172
out-namd-complex-ad50,ad50,frame56,0.2,-0.15333,0.023
out-namd-complex-ad50,ad50,frame95,0.19,0.0,0.095
out-namd-complex-ad50,ad50,frame196,0.2,-0.05774,0.071
out-namd-complex-ad50,ad50,frame155,0.15,-0.00753,0.071
out-namd-complex-ad50,ad50,frame26,-4.57,-3.07235,-3.821
out-namd-complex-ad50,ad50,frame195,0.15,-0.02519,0.062
out-namd-complex-ad50,ad50,frame09,-4.25,-3.58159,-3.916
out-namd-complex-ad50,ad50,frame148,0.19,0.0,0.095
out-namd-complex-ad50,ad50,frame199,0.18,-0.04014,0.07
out-namd-complex-ad50,ad50,frame81,0.09,-0.20686,-0.058
out-namd-complex-ad50,ad50,frame121,0.19,0.0,0.095
out-namd-complex-ad50,ad50,frame17,-5.63,-2.86575,-4.248
out-namd-complex-ad50,ad50,frame104,0.18,-0.04407,0.068
out-namd-complex-ad50,ad50,frame24,-4.48,-3.02032,-3.75
out-namd-complex-ad50,ad50,frame08,-5.25,-4.04456,-4.647
out-namd-complex-ad50,ad50,frame58,-0.33,-0.5398,-0.435
out-namd-complex-ad50,ad50,frame128,0.22,-0.07065,0.075
out-namd-complex-ad50,ad50,frame198,0.11,0.0,0.055
out-namd-complex-ad50,ad50,frame134,0.15,-0.03626,0.057
out-namd-complex-ad50,ad50,frame06,-4.69,-3.36397,-4.027
out-namd-complex-ad50,ad50,frame52,-0.07,-0.35394,-0.212
out-namd-complex-ad50,ad50,frame109,0.13,0.0,0.065
out-namd-complex-ad50,ad50,frame168,0.21,-0.00805,0.101
out-namd-complex-ad50,ad50,frame05,-3.69,-3.81347,-3.752
out-namd-complex-ad50,ad50,frame97,0.18,0.0,0.09
out-namd-complex-ad50,ad50,frame53,0.04,-0.47199,-0.216
out-namd-complex-ad50,ad50,frame181,0.24,-0.01875,0.111
out-namd-complex-ad50,ad50,frame59,0.04,-0.38798,-0.174
out-namd-complex-ad50,ad50,frame176,0.19,0.0,0.095
out-namd-complex-ad50,ad50,frame37,-4.19,-3.29684,-3.743
out-namd-complex-ad50,ad50,frame151,0.2,-0.00342,0.098
out-namd-complex-ad50,ad50,frame42,-3.78,-2.78618,-3.283
out-namd-complex-ad50,ad50,frame86,0.19,-0.02665,0.082
out-namd-complex-ad50,ad50,frame38,-4.49,-3.77643,-4.133
out-namd-complex-ad50,ad50,frame57,0.57,-0.35952,0.105
out-namd-complex-ad50,ad50,frame105,0.23,-0.05131,0.089
out-namd-complex-ad50,ad50,frame130,0.22,-0.04474,0.088
out-namd-complex-ad50,ad50,frame54,0.05,-0.31287,-0.131
out-namd-complex-ad50,ad50,frame10,-4.8,-3.69619,-4.248
out-namd-complex-ad50,ad50,frame171,0.21,-0.01331,0.098
out-namd-complex-ad50,ad50,frame88,0.17,0.0,0.085
out-namd-complex-ad50,ad50,frame99,0.19,-0.03321,0.078
out-namd-complex-ad50,ad50,frame141,0.24,-0.02866,0.106
out-namd-complex-ad50,ad50,frame90,0.2,-0.01778,0.091
out-namd-complex-ad50,ad50,frame41,-3.54,-3.53289,-3.536
out-namd-complex-ad50,ad50,frame15,-4.86,-2.8471,-3.854
out-namd-complex-ad50,ad50,frame69,0.18,0.0,0.09
out-namd-complex-ad50,ad50,frame84,0.16,-0.01094,0.075
out-namd-complex-ad50,ad50,frame180,0.18,-0.01057,0.085
out-namd-complex-ad50,ad50,frame65,0.88,-0.07578,0.402
out-namd-complex-ad50,ad50,frame170,0.22,-0.02117,0.099
out-namd-complex-ad50,ad50,frame189,0.19,0.0,0.095
out-namd-complex-ad50,ad50,frame101,0.21,-0.05379,0.078
out-namd-complex-ad50,ad50,frame11,-5.81,-3.68957,-4.75
out-namd-complex-ad50,ad50,frame137,0.19,-0.02691,0.082
out-namd-complex-ad50,ad50,frame43,-3.23,-3.29243,-3.261
out-namd-complex-ad50,ad50,frame127,0.21,-0.01042,0.1
out-namd-complex-ad50,ad50,frame122,0.11,0.0,0.055
out-namd-complex-ad50,ad50,frame40,-3.73,-2.89886,-3.314
out-namd-complex-ad50,ad50,frame49,-0.7,-1.34218,-1.021
out-namd-complex-ad50,ad50,frame33,-3.87,-3.16864,-3.519
out-namd-complex-ad50,ad50,frame25,-4.35,-2.87619,-3.613
out-namd-complex-ad50,ad50,frame60,0.02,-0.61604,-0.298
out-namd-complex-ad50,ad50,frame39,-3.99,-2.59271,-3.291
out-namd-complex-ad50,ad50,frame152,0.2,-0.01543,0.092
out-namd-complex-ad50,ad50,frame145,0.17,0.0,0.085
out-namd-complex-ad50,ad50,frame44,-3.23,-2.59502,-2.913
out-namd-complex-ad50,ad50,frame35,-4.32,-3.04992,-3.685
out-namd-complex-ad50,ad50,frame63,0.2,-0.03463,0.083
out-namd-complex-ad50,ad50,frame142,0.24,-0.01405,0.113
out-namd-complex-ad50,ad50,frame164,0.21,0.0,0.105
out-namd-complex-ad50,ad50,frame89,0.16,0.0,0.08
out-namd-complex-ad50,ad50,frame07,-5.2,-4.43728,-4.819
out-namd-complex-ad50,ad50,frame00,-5.56,-3.95335,-4.757
out-namd-complex-ad50,ad50,frame67,0.16,0.0,0.08
out-namd-complex-ad50,ad50,frame107,0.15,0.0,0.075
out-namd-complex-ad50,ad50,frame183,0.18,0.0,0.09
out-namd-complex-ad50,ad50,frame100,0.19,-0.04091,0.075
out-namd-complex-ad50,ad50,frame159,0.22,-0.00573,0.107
out-namd-complex-ad50,ad50,frame182,0.24,-0.02561,0.107
out-namd-complex-ad50,ad50,frame22,-5.26,-4.00964,-4.635
out-namd-complex-ad50,ad50,frame162,0.19,-0.01853,0.086
out-namd-complex-ad50,ad50,frame131,0.22,0.0,0.11
out-namd-complex-ad50,ad50,frame30,-4.87,-2.98155,-3.926
out-namd-complex-ad50,ad50,frame154,0.21,-0.0036,0.103
out-namd-complex-ad50,ad50,frame174,0.22,-0.03345,0.093
out-namd-complex-ad50,ad50,frame119,0.33,0.0,0.165
out-namd-complex-ad50,ad50,frame36,-3.98,-3.05804,-3.519
out-namd-complex-ad50,ad50,frame110,0.26,0.0,0.13
out-namd-complex-ad50,ad50,frame91,0.2,0.0,0.1
out-namd-complex-ad50,ad50,frame62,0.2,-0.13375,0.033
out-namd-complex-ad50,ad50,frame21,-4.86,-4.21309,-4.537
out-namd-complex-ad50,ad50,frame01,-5.1,-3.23118,-4.166
out-namd-complex-ad50,ad50,frame50,-0.26,-0.6666,-0.463
out-namd-complex-ad50,ad50,frame34,-3.93,-3.70445,-3.817
out-namd-complex-ad50,ad50,frame04,-4.27,-3.83988,-4.055
out-namd-complex-ad50,ad50,frame112,0.13,0.0,0.065
out-namd-complex-ad50,ad50,frame111,0.18,0.0,0.09
out-namd-complex-ad50,ad50,frame115,0.18,0.0,0.09
out-namd-complex-ad50,ad50,frame68,0.17,0.0,0.085
out-namd-complex-ad50,ad50,frame190,0.22,0.0,0.11
out-namd-complex-ad50,ad50,frame156,0.21,0.0,0.105
out-namd-complex-ad50,ad50,frame23,-5.51,-3.09449,-4.302
out-namd-complex-ad50,ad50,frame32,-3.32,-2.76392,-3.042
out-namd-complex-ad50,ad50,frame78,0.23,0.0,0.115
out-namd-complex-ad50,ad50,frame169,0.13,-0.03966,0.045
out-namd-complex-ad50,ad50,frame96,0.25,0.0,0.125
out-namd-complex-ad50,ad50,frame139,0.22,-0.02659,0.097
out-namd-complex-ad50,ad50,frame143,0.18,-0.00344,0.088
out-namd-complex-ad50,ad50,frame187,0.22,-0.0217,0.099
out-namd-complex-ad50,ad50,frame165,0.26,0.0,0.13
out-namd-complex-ad50,ad50,frame55,0.15,-0.28028,-0.065
out-namd-complex-ad50,ad50,frame73,0.24,-0.06109,0.089
out-namd-complex-ad50,ad50,frame20,-5.24,-3.72771,-4.484
out-namd-complex-ad50,ad50,frame83,0.25,0.0,0.125
out-namd-complex-ad50,ad50,frame191,0.17,-0.00639,0.082
out-namd-complex-ad50,ad50,frame13,-4.79,-3.36037,-4.075
out-namd-complex-ad50,ad50,frame79,0.25,-0.01709,0.116
out-namd-complex-ad50,ad50,frame114,0.17,0.0,0.085
out-namd-complex-ad50,ad50,frame47,-1.21,-2.11373,-1.662
out-namd-complex-ad50,ad50,frame28,-4.12,-3.38564,-3.753
out-namd-complex-ad50,ad50,frame66,0.27,-0.0024,0.134
out-namd-complex-ad50,ad50,frame27,-3.94,-3.73693,-3.838
out-namd-complex-ad50,ad50,frame132,0.15,-0.04701,0.051
out-namd-complex-ad50,ad50,frame98,0.16,0.0,0.08
out-namd-complex-ad50,ad50,frame129,0.16,-0.07749,0.041
out-namd-complex-ad50,ad50,frame106,0.18,0.0,0.09
out-namd-complex-ad50,ad50,frame48,-1.75,-1.95457,-1.852
out-namd-complex-ad50,ad50,frame194,0.2,-0.02176,0.089
out-namd-complex-ad50,ad50,frame158,0.22,0.0,0.11
out-namd-complex-ad50,ad50,frame188,0.16,0.0,0.08
out-namd-complex-ad50,ad50,frame45,-1.27,-1.90091,-1.585
out-namd-complex-ad50,ad50,frame12,-5.12,-3.37625,-4.248
out-namd-complex-ad50,ad50,frame163,0.21,0.0,0.105
out-namd-complex-ad50,ad50,frame116,0.31,0.0,0.155
out-namd-complex-ad50,ad50,frame160,0.24,0.0,0.12
out-namd-complex-ad50,ad50,frame124,0.16,0.0,0.08
out-namd-complex-ad50,ad50,frame153,0.31,-0.02124,0.144
out-namd-complex-ad50,ad50,frame118,0.19,0.0,0.095
out-namd-complex-ad50,ad50,frame193,0.16,-0.00323,0.078
out-namd-complex-ad50,ad50,frame123,0.15,0.0,0.075
out-namd-complex-ad50,ad50,frame178,0.15,-0.01789,0.066
out-namd-complex-ad50,ad50,frame177,0.17,-0.01421,0.078
out-namd-complex-ad50,ad50,frame117,0.24,0.0,0.12
out-namd-complex-ad50,ad50,frame161,0.16,-0.01416,0.073
out-namd-complex-ad50,ad50,frame71,0.26,-0.00643,0.127
out-namd-complex-ad50,ad50,frame150,0.18,-0.03352,0.073
out-namd-complex-ad50,ad50,frame74,0.2,-0.00413,0.098
out-namd-complex-ad50,ad50,frame14,-4.23,-3.00884,-3.619
out-namd-complex-ad50,ad50,frame192,0.2,-0.00335,0.098
out-namd-complex-ad50,ad50,frame64,0.14,-0.04624,0.047
out-namd-complex-ad50,ad50,frame167,0.22,0.0,0.11
out-namd-complex-ad50,ad50,frame166,0.12,0.0,0.06
out-namd-complex-ad50,ad50,frame03,-5.1,-4.10729,-4.604
out-namd-complex-ad50,ad50,frame72,0.2,-0.03975,0.08
out-namd-complex-ad50,ad50,frame175,0.18,-0.00303,0.088
out-namd-complex-ad50,ad50,frame16,-4.21,-3.34754,-3.779
out-namd-complex-ad50,ad50,frame179,0.25,-0.00332,0.123
out-namd-complex-ad50,ad50,frame19,-5.32,-4.36433,-4.842
out-namd-complex-ad50,ad50,frame102,0.18,-0.0308,0.075
out-namd-complex-ad50,ad50,frame85,0.23,-0.11859,0.056
out-namd-complex-ad50,ad50,frame126,0.25,-0.01283,0.119
out-namd-complex-ad50,ad50,frame87,0.22,-0.00372,0.108
out-namd-complex-ad50,ad50,frame138,0.13,-0.02245,0.054
out-namd-complex-ad50,ad50,frame120,0.18,0.0,0.09
out-namd-complex-ad50,ad50,frame133,0.21,-0.04846,0.081
out-namd-complex01-av01,av01,frame113,-3.25,-3.3043,-3.277
out-namd-complex01-av01,av01,frame135,-0.96,-1.99227,-1.476
out-namd-complex01-av01,av01,frame172,-1.89,-2.30612,-2.098
out-namd-complex01-av01,av01,frame173,-0.8,-1.8048,-1.302
out-namd-complex01-av01,av01,frame108,-1.16,-2.37275,-1.766
out-namd-complex01-av01,av01,frame70,-2.1,-3.09541,-2.598
out-namd-complex01-av01,av01,frame149,-1.47,-1.84173,-1.656
out-namd-complex01-av01,av01,frame185,-3.34,-2.03887,-2.689
out-namd-complex01-av01,av01,frame61,-1.7,-2.51048,-2.105
out-namd-complex01-av01,av01,frame18,-4.37,-4.50467,-4.437
out-namd-complex01-av01,av01,frame184,-4.16,-3.86691,-4.013
out-namd-complex01-av01,av01,frame46,-4.13,-4.03771,-4.084
out-namd-complex01-av01,av01,frame51,-2.96,-4.00519,-3.483
out-namd-complex01-av01,av01,frame147,-1.52,-1.64674,-1.583
out-namd-complex01-av01,av01,frame144,-0.51,-0.9231,-0.717
out-namd-complex01-av01,av01,frame93,-3.71,-4.11516,-3.913
out-namd-complex01-av01,av01,frame82,-2.81,-3.99999,-3.405
out-namd-complex01-av01,av01,frame94,-4.11,-4.12334,-4.117
out-namd-complex01-av01,av01,frame146,-1.65,-2.31143,-1.981
out-namd-complex01-av01,av01,frame76,-2.45,-3.87218,-3.161
out-namd-complex01-av01,av01,frame197,-2.36,-2.30841,-2.334
out-namd-complex01-av01,av01,frame31,-4.86,-4.8023,-4.831
out-namd-complex01-av01,av01,frame157,-0.61,-1.33235,-0.971
out-namd-complex01-av01,av01,frame92,-1.01,-1.19889,-1.104
out-namd-complex01-av01,av01,frame186,-3.48,-3.18584,-3.333
out-namd-complex01-av01,av01,frame75,-3.69,-4.41294,-4.051
out-namd-complex01-av01,av01,frame77,0.31,-2.20262,-0.946
out-namd-complex01-av01,av01,frame103,-3.27,-3.43683,-3.353
out-namd-complex01-av01,av01,frame125,-2.0,-3.0965,-2.548
out-namd-complex01-av01,av01,frame136,-1.59,-1.76629,-1.678
out-namd-complex01-av01,av01,frame140,-0.71,-0.96913,-0.84
out-namd-complex01-av01,av01,frame80,-1.7,-2.89378,-2.297
out-namd-complex01-av01,av01,frame02,-5.02,-6.30251,-5.661
out-namd-complex01-av01,av01,frame29,-4.14,-4.3226,-4.231
out-namd-complex01-av01,av01,frame56,-4.47,-4.38113,-4.426
out-namd-complex01-av01,av01,frame95,-2.46,-3.4521,-2.956
out-namd-complex01-av01,av01,frame196,-1.93,-3.00673,-2.468
out-namd-complex01-av01,av01,frame155,-0.31,-1.26606,-0.788
out-namd-complex01-av01,av01,frame26,-4.34,-4.66595,-4.503
out-namd-complex01-av01,av01,frame195,-2.89,-2.54088,-2.715
out-namd-complex01-av01,av01,frame09,-6.49,-6.01587,-6.253
out-namd-complex01-av01,av01,frame148,-2.43,-2.74459,-2.587
out-namd-complex01-av01,av01,frame199,-2.12,-2.13742,-2.129
out-namd-complex01-av01,av01,frame81,-1.4,-2.22399,-1.812
out-namd-complex01-av01,av01,frame121,-1.14,-2.27167,-1.706
out-namd-complex01-av01,av01,frame17,-3.96,-5.83804,-4.899
out-namd-complex01-av01,av01,frame104,-3.27,-2.4135,-2.842
out-namd-complex01-av01,av01,frame24,-3.33,-4.00064,-3.665
out-namd-complex01-av01,av01,frame08,-5.07,-5.40014,-5.235
out-namd-complex01-av01,av01,frame58,-4.24,-4.44692,-4.343
out-namd-complex01-av01,av01,frame128,-1.53,-2.91712,-2.224
out-namd-complex01-av01,av01,frame198,-2.35,-2.90304,-2.627
out-namd-complex01-av01,av01,frame134,-1.2,-2.30355,-1.752
out-namd-complex01-av01,av01,frame06,-3.64,-5.50706,-4.574
out-namd-complex01-av01,av01,frame52,-3.2,-3.59274,-3.396
out-namd-complex01-av01,av01,frame109,-3.6,-3.80544,-3.703
out-namd-complex01-av01,av01,frame168,-1.08,-1.80233,-1.441
out-namd-complex01-av01,av01,frame05,-4.15,-5.11818,-4.634
out-namd-complex01-av01,av01,frame97,-3.97,-4.38647,-4.178
out-namd-complex01-av01,av01,frame53,-3.87,-4.19378,-4.032
out-namd-complex01-av01,av01,frame181,-3.43,-3.23837,-3.334
out-namd-complex01-av01,av01,frame59,-5.22,-4.25528,-4.738
out-namd-complex01-av01,av01,frame176,-2.78,-3.08815,-2.934
out-namd-complex01-av01,av01,frame37,-3.87,-5.55466,-4.712
out-namd-complex01-av01,av01,frame151,-0.79,-1.23011,-1.01
out-namd-complex01-av01,av01,frame42,-4.28,-4.17972,-4.23
out-namd-complex01-av01,av01,frame86,-1.6,-2.21593,-1.908
out-namd-complex01-av01,av01,frame38,-4.54,-4.60233,-4.571
out-namd-complex01-av01,av01,frame57,-4.8,-4.18781,-4.494
out-namd-complex01-av01,av01,frame105,-3.1,-3.28742,-3.194
out-namd-complex01-av01,av01,frame130,-1.62,-2.48657,-2.053
out-namd-complex01-av01,av01,frame54,-4.53,-4.45363,-4.492
out-namd-complex01-av01,av01,frame10,-6.13,-6.3844,-6.257
out-namd-complex01-av01,av01,frame171,-1.51,-1.65219,-1.581
out-namd-complex01-av01,av01,frame88,1.81,-1.59638,0.107
out-namd-complex01-av01,av01,frame99,-3.8,-4.36725,-4.084
out-namd-complex01-av01,av01,frame141,-1.04,-1.12974,-1.085
out-namd-complex01-av01,av01,frame90,-1.32,-1.97507,-1.648
out-namd-complex01-av01,av01,frame41,-3.52,-4.84579,-4.183
out-namd-complex01-av01,av01,frame15,-5.93,-6.24716,-6.089
out-namd-complex01-av01,av01,frame69,-2.52,-3.26435,-2.892
out-namd-complex01-av01,av01,frame84,-1.94,-2.75651,-2.348
out-namd-complex01-av01,av01,frame180,-3.63,-3.72489,-3.677
out-namd-complex01-av01,av01,frame65,-3.92,-3.7281,-3.824
out-namd-complex01-av01,av01,frame170,-2.86,-2.4471,-2.654
out-namd-complex01-av01,av01,frame189,-3.02,-3.34178,-3.181
out-namd-complex01-av01,av01,frame101,-3.34,-3.70715,-3.524
out-namd-complex01-av01,av01,frame11,-5.78,-5.06477,-5.422
out-namd-complex01-av01,av01,frame137,-0.67,-1.4652,-1.068
out-namd-complex01-av01,av01,frame43,-3.72,-4.70339,-4.212
out-namd-complex01-av01,av01,frame127,-1.66,-2.84405,-2.252
out-namd-complex01-av01,av01,frame122,-1.69,-2.56708,-2.129
out-namd-complex01-av01,av01,frame40,-3.93,-4.49285,-4.211
out-namd-complex01-av01,av01,frame49,-4.44,-4.35473,-4.397
out-namd-complex01-av01,av01,frame33,-4.72,-3.62113,-4.171
